epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
138,10198.3,1.51745,1.16559,0.00873,0.78124,0.67871,0.75613,0.45941,1.41216,0.93873,0.01155,0.000827658,0.000827658,0.000827658
139,10268.9,1.52431,1.17165,0.00872,0.78368,0.69041,0.75856,0.46084,1.40214,0.95018,0.01125,0.000825293,0.000825293,0.000825293
140,10339.8,1.52375,1.19728,0.00882,0.8072,0.67921,0.7551,0.46161,1.3967,0.94205,0.01099,0.000822915,0.000822915,0.000822915
141,10410.8,1.53429,1.17009,0.00873,0.81148,0.65742,0.74927,0.45589,1.38931,0.96337,0.01101,0.000820525,0.000820525,0.000820525
142,10482,1.53008,1.17525,0.00842,0.78867,0.67931,0.75898,0.46524,1.38553,0.94684,0.01094,0.000818122,0.000818122,0.000818122
143,10553,1.51493,1.14787,0.00815,0.80104,0.66596,0.7591,0.46647,1.38288,0.94238,0.01087,0.000815707,0.000815707,0.000815707
144,10623.8,1.53439,1.15752,0.00865,0.82093,0.66077,0.75854,0.47205,1.37819,0.93559,0.01095,0.00081328,0.00081328,0.00081328
145,10695.2,1.51144,1.16344,0.0086,0.7926,0.68789,0.76789,0.46888,1.38142,0.93331,0.01101,0.000810841,0.000810841,0.000810841
146,10766.5,1.54221,1.16234,0.0085,0.8059,0.66993,0.76437,0.4674,1.3801,0.93121,0.01091,0.000808389,0.000808389,0.000808389
147,10837.9,1.4962,1.13975,0.00864,0.81012,0.68331,0.76204,0.46632,1.38905,0.92273,0.01097,0.000805925,0.000805925,0.000805925
148,10910.1,1.51243,1.15575,0.00856,0.80206,0.68539,0.76523,0.47237,1.36369,0.93742,0.01074,0.00080345,0.00080345,0.00080345
149,10981,1.51845,1.14925,0.00828,0.79276,0.70173,0.76906,0.4748,1.37089,0.92389,0.01096,0.000800963,0.000800963,0.000800963
150,11052.3,1.52614,1.14997,0.00853,0.77308,0.69262,0.76232,0.47313,1.35473,0.92467,0.01075,0.000798464,0.000798464,0.000798464
151,11123.2,1.51676,1.11592,0.0085,0.81566,0.67849,0.77334,0.47622,1.3639,0.91018,0.01082,0.000795954,0.000795954,0.000795954
152,11194.8,1.51037,1.14843,0.00844,0.79421,0.69557,0.776,0.47824,1.3664,0.90629,0.01066,0.000793432,0.000793432,0.000793432
153,11265.7,1.51385,1.11999,0.00834,0.80195,0.69038,0.77494,0.47852,1.36613,0.91385,0.01063,0.000790898,0.000790898,0.000790898
154,11336.3,1.51209,1.12473,0.00842,0.80066,0.68515,0.77519,0.47659,1.3675,0.91277,0.01069,0.000788354,0.000788354,0.000788354
155,11407.5,1.50902,1.13955,0.00854,0.80569,0.6849,0.77222,0.47734,1.343,0.92866,0.01068,0.000785798,0.000785798,0.000785798
156,11478.5,1.49097,1.12757,0.00832,0.81926,0.68569,0.77883,0.48299,1.34356,0.89877,0.01048,0.000783231,0.000783231,0.000783231
157,11549.4,1.50115,1.13384,0.00842,0.82371,0.6828,0.78294,0.48286,1.35035,0.90927,0.01069,0.000780653,0.000780653,0.000780653
158,11620,1.47908,1.11449,0.00852,0.82167,0.69251,0.78318,0.48272,1.34982,0.91175,0.01073,0.000778065,0.000778065,0.000778065
159,11690.8,1.49204,1.09692,0.00834,0.80916,0.70677,0.78247,0.47984,1.36375,0.8983,0.01076,0.000775465,0.000775465,0.000775465
160,11761.9,1.46487,1.06923,0.00818,0.81481,0.69392,0.78122,0.48239,1.3579,0.88495,0.01081,0.000772855,0.000772855,0.000772855
161,11832.9,1.50111,1.11234,0.00825,0.80201,0.69893,0.78217,0.48146,1.3584,0.88236,0.01085,0.000770234,0.000770234,0.000770234
162,11904.3,1.48888,1.10465,0.00804,0.8122,0.69613,0.77724,0.48414,1.35198,0.89167,0.01083,0.000767603,0.000767603,0.000767603
